col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48
59.166.0.9,29610,149.171.126.9,56538,tcp,FIN,0.045384,320,1862,31,29,1,2,ftp-data,47065.04297,287325.9375,6,8,255,255,2547314228,2817330872,53,233,0,0,626.3102,15.353307,1421927634,1421927634,9.01,6.401714,0.000752,0.000568,0.000184,0,0,0,0,0,4,3,6,7,1,1,2,,0
59.166.0.1,56774,149.171.126.5,80,tcp,FIN,1.056826,1684,10168,31,29,3,5,http,11839.22461,72700.71094,14,18,255,255,147221386,2297863478,120,565,1,3924,8774.723385,7683.240205,1421927697,1421927698,81.266,62.132765,0.00167,0.000564,0.001106,0,0,1,0,0,2,2,1,1,1,1,1,,0
59.166.0.3,37326,149.171.126.2,25,tcp,FIN,0.308747,37372,3380,31,29,18,8,smtp,949748.5,85506.90625,52,42,255,255,3340613539,1196272929,719,80,0,0,621.05484,20.74885,1421927810,1421927810,6.046882,7.518049,0.000645,0.000504,0.000141,0,0,0,0,0,1,1,2,4,1,1,1,,0
59.166.0.5,20105,149.171.126.9,6881,tcp,FIN,2.15778,1540,1644,31,29,4,4,-,5353.650879,5757.769531,16,18,255,255,588499308,184966366,96,91,0,0,12000.71177,253.93625,1421927443,1421927446,143.830537,126.388,0.012958,0.009179,0.003779,0,0,0,0,0,16,6,7,16,15,1,3,,0
59.166.0.1,37981,149.171.126.0,46681,tcp,FIN,0.027858,3806,51808,31,29,7,26,-,1076028.375,14652595,64,66,255,255,2274138707,129048305,59,785,0,0,25.495541,24.979722,1421927486,1421927486,0.43719,0.419738,0.000714,0.000564,0.00015,0,0,0,0,0,6,2,2,4,1,1,1,,0
175.45.176.1,62464,149.171.126.17,179,tcp,FIN,0.539084,630,268,254,252,2,1,-,8414.272461,3324.157227,10,6,255,255,3079505402,2516284153,63,45,0,0,2955.351808,143.762875,1421928177,1421928178,59.898222,91.563398,0.129748,0.080614,0.049134,0,1,0,0,0,8,5,1,2,1,1,1,,0
175.45.176.3,1085,149.171.126.17,514,udp,INT,0.000012,890,0,254,0,0,0,-,296666656,0,2,0,0,0,0,0,445,0,0,0,0,0,1421933283,1421933283,0.012,0,0,0,0,0,2,0,0,0,6,2,1,3,1,1,1, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,merit-inp,INT,0.000011,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930673,1421930673,0.004,0,0,0,0,0,2,0,0,0,22,17,6,7,4,4,6,Backdoors,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000006,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931302,1421931302,0.006,0,0,0,0,0,2,0,0,0,6,6,3,4,3,3,3,Generic,1
175.45.176.0,60531,149.171.126.15,179,tcp,FIN,0.806663,4678,354,254,252,3,1,-,42535.73047,3074.394287,12,8,255,255,3613346352,1730771080,390,44,0,0,5554.95646,143.255609,1421931654,1421931655,73.251181,103.55143,0.142603,0.081793,0.06081,0,1,0,0,0,8,3,1,3,2,1,1, Fuzzers,1
59.166.0.7,8456,149.171.126.8,1968,tcp,FIN,0.004618,424,8824,31,29,1,4,ftp-data,642702.5,14012993,8,12,255,255,4145650666,4152655436,53,735,0,0,38.334848,20.374956,1421927819,1421927819,0.614571,0.373818,0.000644,0.0005,0.000144,0,0,0,0,0,3,3,5,7,1,1,4,,0
175.45.176.0,8594,149.171.126.18,43091,udp,INT,0.002174,186,0,254,0,0,0,-,515179.375,0,4,0,0,0,0,0,47,0,0,0,0,0,1421929810,1421929810,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930792,1421930792,0.01,0,0,0,0,0,2,0,0,0,7,7,7,11,7,4,7,Generic,1
175.45.176.0,0,149.171.126.13,0,mux,INT,1.246909,400,0,254,0,0,0,-,1924.759521,0,4,0,0,0,0,0,100,0,0,0,587.788625,0,1424223168,1424223169,415.636344,0,0,0,0,0,2,,, ,3,3,2,2,2,2,3,Exploits,1
59.166.0.9,24404,149.171.126.2,19950,tcp,FIN,0.066075,4014,60268,31,29,7,28,-,478849.8125,7192796.5,68,70,255,255,2694697652,2699179165,59,861,0,0,59.81285,59.691635,1421928156,1421928156,0.981493,0.948957,0.000721,0.000593,0.000128,0,0,0,0,0,13,3,1,10,1,1,1,,0
175.45.176.1,52137,149.171.126.11,179,tcp,FIN,0.461528,558,268,254,252,2,0,-,8718.864258,3882.754639,10,6,255,255,1819805110,1649858926,56,45,0,0,781199.2318,29103.886,1421928784,1421928784,7858.4089,13094.54,0.082793,0.047254,0.035539,0,1,0,0,0,12,8,4,5,4,3,4, Fuzzers,1
175.45.176.0,47439,149.171.126.12,53,udp,INT,0.000003,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424223234,1424223234,0.003,0,0,0,0,0,2,,, ,13,13,9,10,9,9,13,Generic,1
59.166.0.9,7111,149.171.126.0,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0,0,1421927782,1421927782,0.01,0.008,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,,0
175.45.176.3,34845,149.171.126.19,110,tcp,FIN,0.963382,1126,41028,62,252,7,22,pop3,8968.405273,333608.0625,24,48,255,255,2179479600,2326284780,47,855,0,0,2009.458056,1409.274638,1421927490,1421927491,41.886173,20.284468,0.054904,0.009268,0.045636,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.0,56600,149.171.126.4,25,tcp,FIN,0.024415,37484,3380,31,29,18,8,smtp,12046365,1081302.5,52,42,255,255,3643402954,1494887054,721,80,0,0,27.960261,1.097298,1421928050,1421928050,0.471922,0.581293,0.00073,0.000578,0.000152,0,0,0,0,0,1,1,6,3,1,1,1,,0
59.166.0.5,63964,149.171.126.2,6881,tcp,FIN,6.16602,13350,548216,31,29,21,197,-,17246.78125,709650.625,232,438,255,255,929022060,3128131971,58,1252,0,0,9006.271219,6559.870141,1421927545,1421927551,26.691069,14.140862,0.000729,0.000594,0.000135,0,0,0,0,0,8,9,3,4,1,1,2,,0
175.45.176.0,63616,149.171.126.19,80,tcp,FIN,0.551533,566,268,254,252,2,1,http,7397.562988,3249.125732,10,6,255,255,590839257,1971252199,57,45,1,0,3112.575714,121.433437,1421927672,1421927672,57.641556,79.604602,0.219483,0.153504,0.065979,0,1,1,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,6188,149.171.126.16,80,tcp,FIN,0.346833,948,18608,62,252,2,8,http,20044.22852,407758.2188,12,20,255,255,2522925980,754004835,79,930,1,0,1572.321735,1216.984075,1421930562,1421930563,31.530274,14.303684,0.067369,0.038094,0.029275,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.8,9271,149.171.126.6,7198,tcp,FIN,0.030769,4222,63402,31,29,7,30,-,1082648.125,16262082,72,74,255,255,3477282317,1349653232,59,857,0,0,22.200419,21.912662,1421928175,1421928175,0.428859,0.419556,0.000708,0.000557,0.000151,0,0,0,0,0,12,4,3,14,1,1,2,,0
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223250,1424223250,0.008,0,0,0,0,0,2,,, ,5,5,2,2,2,2,5, Reconnaissance ,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933568,1421933568,0.004,0,0,0,0,0,2,0,0,0,13,13,2,2,2,2,2,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932126,1421932126,0.005,0,0,0,0,0,2,0,0,0,15,15,7,6,6,4,6,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931211,1421931211,0.011,0,0,0,0,0,2,0,0,0,13,13,5,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932810,1421932810,0.004,0,0,0,0,0,2,0,0,0,10,10,2,3,2,2,2,Generic,1
175.45.176.0,47017,149.171.126.11,25,tcp,FIN,2.757341,51985,2202,62,252,26,8,-,148226.8594,6162.458984,58,28,255,255,3457619796,1168881622,896,79,0,0,4064.086277,144.567734,1421933225,1421933227,48.369315,96.687187,0.204614,0.146785,0.057829,0,1,0,0,0,10,1,1,3,1,1,1,Exploits,1
175.45.176.1,63863,149.171.126.17,25,tcp,FIN,2.960123,497550,4002,62,252,190,8,smtp,1341192.875,10669.82715,386,74,255,255,4264640637,1926136856,1289,54,0,0,844.574737,47.632969,1421929301,1421929304,7.688631,39.986125,0.060454,0.011617,0.048837,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.7,25085,149.171.126.2,61772,tcp,FIN,0.006947,4256,2456,31,29,7,7,-,4629336.5,2671656.75,18,18,255,255,3519995051,3527374761,236,136,0,0,19.164648,0.476388,1421928222,1421928222,0.389294,0.378882,0.000638,0.000502,0.000136,0,0,0,0,0,13,8,5,6,1,1,3,,0
175.45.176.2,42688,149.171.126.16,111,tcp,FIN,0.624271,564,354,254,252,2,1,-,6509.993652,3972.633789,10,8,255,255,1254578451,1308425964,56,44,0,0,5413.40154,136.595266,1424221981,1424221982,68.970778,86.952859,0.062219,0.015593,0.046626,0,1,,, ,1,1,1,1,1,1,1, Reconnaissance ,1
59.166.0.4,44281,149.171.126.7,6881,tcp,FIN,3.46969,1540,1644,31,29,4,4,-,3329.404053,3580.723145,16,18,255,255,1466047430,2609026247,96,91,0,0,14387.1208,395.720094,1421927444,1421927447,231.286663,204.034359,0.001229,0.001101,0.000128,0,0,0,0,0,6,6,6,8,5,1,4,,0
175.45.176.0,51995,149.171.126.10,80,tcp,FIN,0.803399,526,354,254,252,2,1,http,4719.945801,3086.884521,10,8,255,255,2480094583,4197407261,53,44,0,0,4564.851466,185.514531,1421930690,1421930691,87.185556,98.011289,0.187934,0.117317,0.070617,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,56328,149.171.126.15,520,udp,INT,0.000002,104,0,254,0,0,0,-,208000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421931811,1421931811,0.002,0,0,0,0,0,2,0,0,0,12,6,2,5,2,1,2, Fuzzers,1
175.45.176.0,2124,149.171.126.14,143,tcp,FIN,1.553433,2292,283070,62,252,6,113,-,11561.49023,1451443.375,48,230,255,255,3565101590,1455463112,48,1231,0,0,1755.300286,766.689343,1421929748,1421929750,33.051765,6.74124,0.053958,0.009002,0.044956,0,1,0,0,0,3,2,1,2,2,1,1,Exploits,1
175.45.176.3,8672,149.171.126.18,111,tcp,FIN,0.628857,372,268,254,252,1,1,-,2849.614502,3943.662842,6,6,255,255,2101828506,3900350708,62,45,0,0,203.092969,240.127813,1421930134,1421930134,102.572203,125.771398,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932181,1421932181,0.008,0,0,0,0,0,2,0,0,0,15,15,7,7,7,3,7,Generic,1
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223252,1424223252,0.003,0,0,0,0,0,2,,, ,5,5,2,2,2,2,5,DoS,1
175.45.176.0,63427,149.171.126.17,111,tcp,FIN,1.583212,564,354,254,252,2,1,-,2566.933594,1566.435791,10,8,255,255,1064159446,1086596398,56,44,0,0,10760.73783,323.078531,1421933143,1421933144,175.912444,212.153422,0.135283,0.097382,0.037901,0,1,0,0,0,9,1,1,3,1,1,1,Reconnaissance,1
59.166.0.7,33606,149.171.126.2,6881,tcp,FIN,2.825291,16536,707082,31,29,26,253,-,46661.39063,1998576.5,290,560,255,255,4002413875,1860499261,57,1263,0,0,4449.857655,3199.314371,1421927657,1421927660,9.774972,5.053315,0.000619,0.000485,0.000134,0,0,0,0,0,5,10,3,2,2,1,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931919,1421931919,0.01,0,0,0,0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.3,8848,149.171.126.18,22,tcp,FIN,1.355783,5508,4400,254,252,13,13,-,31485.86523,25101.36328,32,30,255,255,1093112863,2453950900,172,147,0,0,2077.124653,51.107898,1421933995,1421933997,43.448547,46.492723,0.052806,0.007483,0.045323,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
59.166.0.0,23172,149.171.126.6,50128,tcp,FIN,0.556357,424,8824,31,29,1,4,ftp-data,5334.704102,116313.7969,8,12,255,255,526472483,3152438584,53,735,0,0,5008.856057,3985.126498,1421928082,1421928082,79.433286,50.532271,0.000649,0.000498,0.000151,0,0,0,0,0,3,3,6,3,1,1,1,,0
175.45.176.3,30004,149.171.126.16,80,tcp,FIN,4.739053,1454,1802,62,252,2,2,http,2250.23877,2662.135254,12,8,255,255,8007997,419792217,121,225,0,0,36906.55672,1409.81625,1421931241,1421931246,430.822989,670.329125,0.16252,0.046074,0.116446,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
59.166.0.0,1356,149.171.126.0,80,tcp,FIN,1.006991,1580,10168,31,29,3,5,http,11511.52246,76298.59375,12,18,255,255,377290272,378320035,132,565,1,3924,9530.831465,7675.711556,1421927712,1421927713,91.511818,59.200883,0.000732,0.000571,0.000161,0,0,1,0,0,2,1,4,2,1,1,2,,0
175.45.176.3,44494,149.171.126.17,111,tcp,FIN,0.675685,564,354,254,252,2,1,-,6014.637207,3670.349365,10,8,255,255,1888796479,1914484309,56,44,0,0,5784.654531,139.990625,1421929082,1421929082,73.128222,95.32957,0.054989,0.008368,0.046621,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
59.166.0.9,51358,149.171.126.5,33761,tcp,FIN,0.047419,320,1826,31,29,1,2,ftp-data,45045.23438,269596.5625,6,8,255,255,74706794,2232729350,53,228,0,0,642.328474,15.645889,1421927694,1421927694,9.21,6.705,0.000612,0.000477,0.000135,0,0,0,0,0,3,3,3,4,1,1,3,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000003,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932049,1421932049,0.003,0,0,0,0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000002,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931029,1421931029,0.002,0,0,0,0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.0,26358,149.171.126.12,80,tcp,FIN,0.611638,840,268,254,252,2,1,-,9613.529297,2929.837646,8,6,255,255,1963740921,3043579916,105,45,0,0,5986.15646,215.640453,1421932638,1421932638,84.126143,120.048797,0.011387,0.011387,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932321,1421932321,0.004,0,0,0,0,0,2,0,0,0,10,10,3,5,3,3,3,Generic,1
175.45.176.2,1192,149.171.126.11,80,tcp,FIN,0.256281,2550,268,254,252,2,1,http,71640.11719,6992.325195,10,6,255,255,3705580147,2153837694,255,45,1,0,1476.728474,61.263379,1424220113,1424220114,27.520667,39.319602,0.112992,0.05968,0.053312,0,1,1,, ,10,9,2,3,3,1,10, Fuzzers ,1
175.45.176.0,0,149.171.126.13,0,nsfnet-igp,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223216,1424223216,0.003,0,0,0,0,0,2,,, ,4,4,2,2,1,1,4, Fuzzers ,1
175.45.176.2,30370,149.171.126.13,179,tcp,FIN,0.590151,498,268,254,252,2,1,-,6086.577637,3036.510986,10,6,255,255,1113165365,787858205,50,45,0,0,3137.267003,129.016797,1421927782,1421927783,58.854444,91.066398,0.20397,0.134809,0.069161,0,1,0,0,0,6,6,2,2,2,2,2,,0
59.166.0.5,21482,149.171.126.8,53,udp,CON,0.003394,130,162,31,29,0,0,dns,153211.5469,190925.1563,2,2,0,0,0,0,65,81,0,0,0,0,1421927730,1421927730,0.008,0.004,0,0,0,0,0,0,0,0,2,2,3,8,1,1,1,,0
59.166.0.4,65482,149.171.126.1,22,tcp,FIN,0.008166,3728,5474,31,29,7,7,ssh,3538574.5,5139358,32,24,255,255,3410937719,3411266445,117,228,0,0,15.923844,0.468172,1421927882,1421927882,0.263419,0.320522,0.000784,0.000645,0.000139,0,0,0,0,0,4,3,2,3,2,1,1,,0
175.45.176.1,29015,149.171.126.11,80,tcp,FIN,1.239641,1370,4252,62,252,2,3,http,7957.142578,25155.67188,10,12,255,255,4231721025,3084251124,137,354,0,0,8383.082489,6027.140546,1421927861,1421927862,137.737889,96.04282,0.288758,0.182241,0.106517,0,1,0,0,0,1,1,1,2,1,1,1,Generic,1
59.166.0.6,6003,149.171.126.3,5190,tcp,FIN,0.004557,1470,1728,31,29,5,4,-,2464779.5,2817643.25,22,14,255,255,554699867,555005846,67,123,0,0,13.363335,0.392351,1421927695,1421927695,0.217,0.294538,0.000717,0.000583,0.000134,0,0,0,0,0,6,6,4,2,2,1,1,,0
59.166.0.5,57472,149.171.126.3,53,udp,CON,0.001014,130,162,31,29,0,0,dns,512820.5,639053.25,2,2,0,0,0,0,65,81,0,0,0,0,1421927522,1421927522,0.008,0.005,0,0,0,0,0,0,0,0,2,1,4,1,1,1,1,,0
175.45.176.1,57998,149.171.126.16,3057,tcp,FIN,0.527637,4142,268,254,252,3,1,-,57569.88281,3396.274414,12,6,255,255,1907186777,805866410,345,45,0,0,0,125.542977,1421933226,1421933226,42.113727,92.124203,0.125086,0.067014,0.058072,0,1,0,0,0,9,1,1,3,1,1,1,Generic,1
175.45.176.3,17399,149.171.126.13,21,tcp,FIN,2.096344,1182,1632,62,252,7,9,ftp,4308.453125,5945.588867,22,22,255,255,321888174,974554614,54,74,0,0,5725.207564,6765.717246,1421930377,1421930379,99.783854,98.339187,0.091966,0.031211,0.060755,0,1,0,1,1,2,1,2,3,2,1,2,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931112,1421931112,0.011,0,0,0,0,0,2,0,0,0,11,11,4,4,4,2,4,Generic,1
175.45.176.3,3938,149.171.126.10,111,udp,INT,0.000004,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421933274,1421933274,0.004,0,0,0,0,0,2,0,0,0,5,1,1,3,1,1,1,Reconnaissance,1
175.45.176.1,0,149.171.126.12,0,ipx-n-ip,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930713,1421930713,0.003,0,0,0,0,0,2,0,0,0,14,13,4,7,4,4,4,Analysis,1
59.166.0.1,42390,149.171.126.1,22,tcp,FIN,0.493881,3728,5474,31,29,7,7,ssh,58508.02344,84975.9375,32,24,255,255,3489795328,3490067645,117,228,0,0,975.749291,28.807148,1421928179,1421928180,15.931645,21.441088,0.00072,0.000597,0.000123,0,0,0,0,0,1,1,11,1,1,1,1,,0
175.45.176.0,0,149.171.126.13,0,wb-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223212,1424223212,0.005,0,0,0,0,0,2,,, ,3,3,2,19,2,2,4,DoS,1
175.45.176.2,43034,149.171.126.12,25,tcp,FIN,3.044042,432613,3814,62,252,164,8,smtp,1133540.125,9876.341797,334,68,255,255,2431715499,1649260227,1295,56,0,0,1023.363565,56.143496,1424222203,1424222206,9.141267,44.613672,0.08161,0.022194,0.059416,0,1,,, ,1,1,1,1,1,1,1,Exploits,1
59.166.0.0,47542,149.171.126.5,32201,tcp,FIN,0.044374,4014,59460,31,29,7,28,-,713030.125,10566728,68,70,255,255,654442322,2815814018,59,849,0,0,0,36.610221,1421927637,1421927637,0.657269,0.634551,0.000738,0.000586,0.000152,0,0,0,0,0,13,6,1,8,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932432,1421932432,0.008,0,0,0,0,0,2,0,0,0,13,13,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932278,1421932278,0.011,0,0,0,0,0,2,0,0,0,10,10,1,1,1,1,1,Generic,1
59.166.0.0,57582,149.171.126.8,111,udp,CON,0.004539,568,304,31,29,0,0,-,750826.1875,401850.625,4,4,0,0,0,0,142,76,0,0,1.723456,1.454519,1421928039,1421928039,1.225667,1.035,0,0,0,0,0,0,0,0,4,6,5,4,1,1,2,,0
59.166.0.8,20139,149.171.126.5,53,udp,CON,0.001032,130,162,31,29,0,0,dns,503876,627907,2,2,0,0,0,0,65,81,0,0,0,0,1421928183,1421928183,0.014,0.012,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,,0
59.166.0.3,49497,149.171.126.0,33053,tcp,FIN,0.016681,2974,30506,31,29,7,18,-,1397038.5,14337749,48,50,255,255,3324150215,1174871803,62,610,0,0,18.856489,17.297847,1421927667,1421927667,0.347319,0.328469,0.000714,0.000575,0.000139,0,0,0,0,0,4,13,6,6,1,1,2,,0
175.45.176.3,62715,149.171.126.17,21,tcp,FIN,1.029127,826,682,254,252,3,4,ftp,5892.373047,4866.260254,12,12,255,255,912924738,1009229020,69,57,0,0,5211.544579,122.248828,1421928480,1421928481,93.548457,89.718633,0.096686,0.042221,0.054465,0,1,0,0,0,3,3,1,2,1,1,1, Fuzzers,1
175.45.176.2,0,149.171.126.12,0,sctp,INT,0.000003,78,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,39,0,0,0,0,0,1424223002,1424223002,0.003,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1
59.166.0.8,45404,149.171.126.5,57593,tcp,FIN,0.053989,3806,51314,31,29,7,26,-,555224.1875,7488488.5,64,66,255,255,3792375982,3792686341,59,777,0,0,52.884762,51.548442,1421928197,1421928197,0.851238,0.821754,0.000699,0.000573,0.000126,0,0,0,0,0,5,3,2,4,1,1,1,,0
59.166.0.8,53342,149.171.126.0,5190,tcp,FIN,0.122932,1470,1728,31,29,5,4,-,91367.58594,104447.9844,22,14,255,255,145813394,146143630,67,123,0,0,454.594676,15.787635,1421927937,1421927937,5.853905,9.402615,0.000704,0.000559,0.000145,0,0,0,0,0,5,6,3,1,1,1,1,,0
175.45.176.2,63030,149.171.126.16,80,tcp,FIN,0.493136,926,268,254,252,2,1,http,13529.73633,3633.885986,10,6,255,255,1717050127,4214843264,93,45,1,0,2734.098451,139.670609,1421928904,1421928905,53.019444,85.573602,0.158398,0.06526,0.093138,0,1,1,0,0,1,1,1,3,1,1,1,Reconnaissance,1
175.45.176.1,40330,149.171.126.12,80,tcp,FIN,0.185063,1474,268,254,252,2,1,http,57364.24609,9683.188477,10,6,255,255,1545257395,4158580161,147,45,1,0,1064.846721,66.232602,1424221678,1424221679,20.562556,34.446602,0.054053,0.006823,0.04723,0,1,1,, ,2,1,1,1,1,1,1,Exploits,1
175.45.176.1,39564,149.171.126.17,111,tcp,FIN,0.63483,564,354,254,252,2,1,-,6401.713867,3906.557617,10,8,255,255,3753626777,3936703181,56,44,0,0,5458.910541,133.887766,1421928952,1421928953,68.943667,89.006711,0.02624,0.011772,0.014468,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
59.166.0.2,55014,149.171.126.0,80,tcp,FIN,1.005815,1580,10168,31,29,3,5,http,11524.98145,76387.80469,12,18,255,255,2219697414,75367260,132,565,1,3924,9530.21855,7675.713518,1421927608,1421927609,91.407366,59.133003,0.000707,0.00055,0.000157,0,0,1,0,0,1,1,2,6,1,1,1,,0
59.166.0.7,4286,149.171.126.6,80,tcp,FIN,1.006075,1580,10168,31,29,3,5,http,11522.00391,76368.0625,12,18,255,255,4061006505,1916599565,132,565,1,3924,9529.876655,7675.055332,1421927897,1421927898,91.411815,59.147531,0.000717,0.00056,0.000157,0,0,1,0,0,1,3,1,1,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000003,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932308,1421932308,0.003,0,0,0,0,0,2,0,0,0,13,13,8,7,7,3,7,Generic,1
175.45.176.0,61236,149.171.126.11,80,tcp,FIN,0.219886,1038,966,254,252,2,2,http,34017.625,30779.58594,10,8,255,255,3181282286,2892886616,104,121,1,58,1335.585092,53.844449,1421929403,1421929403,24.431778,30.040285,0.050966,0.005866,0.0451,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,45479,149.171.126.11,179,tcp,FIN,0.304134,594,268,254,252,2,1,-,14072.74414,5892.139648,10,6,255,255,3263348155,622235735,59,45,0,0,1547.770987,72.730789,1421928716,1421928716,30.525333,50.626398,0.078762,0.050996,0.027766,0,1,0,0,0,20,9,3,3,2,2,3, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932087,1421932087,0.009,0,0,0,0,0,2,0,0,0,6,6,1,1,1,1,1,Generic,1
59.166.0.5,50768,149.171.126.2,23795,tcp,FIN,0.092625,5174,83812,31,29,7,39,-,441954.125,7160140.5,90,92,255,255,3811503383,3811807350,57,911,0,0,68.52437,66.079654,1421927636,1421927636,1.037079,1.012066,0.00089,0.000526,0.000364,0,0,0,0,0,3,1,2,2,1,1,1,,0
175.45.176.3,11887,149.171.126.13,60265,udp,INT,0.000005,944,0,254,0,0,0,-,755200000,0,2,0,0,0,0,0,472,0,0,0,0,0,1424222842,1424222842,0.005,0,0,0,0,0,2,,, ,2,1,1,1,1,1,1, Shellcode ,1
59.166.0.0,50963,149.171.126.7,50128,tcp,FIN,0.22237,424,8824,31,29,1,4,ftp-data,13347.12402,291010.4688,8,12,255,255,2709058957,663233917,53,735,0,0,2165.944371,1723.095682,1421927645,1421927645,31.721286,20.172909,0.000607,0.000464,0.000143,0,0,0,0,0,3,3,5,3,1,1,3,,0
175.45.176.1,0,149.171.126.12,0,vmtp,INT,0.00001,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930697,1421930697,0.01,0,0,0,0,0,2,0,0,0,10,10,2,2,2,2,2,DoS,1
